Order_ID,Product_ID,Warehouse_Block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Shipment_Distance,Gender,Discount_Offered,On_time_delivery,Seller_Name
7036,156181,B,Ship,2,1,219,low,M,6,0,Appario Retail Pvt Ltd
7037,156156,C,Ship,4,2,223,medium,F,7,0,Appario Retail Pvt Ltd
7038,155464,F,Ship,3,1,166,low,F,10,0,Appario Retail Pvt Ltd
7039,156295,D,Ship,6,1,264,high,F,5,1,Appario Retail Pvt Ltd
7040,155958,F,Ship,3,3,182,low,F,5,0,Appario Retail Pvt Ltd
7041,155381,A,Ship,4,1,260,medium,F,2,0,Appario Retail Pvt Ltd
7042,156009,B,Ship,4,1,268,low,M,8,0,Appario Retail Pvt Ltd
7043,155663,C,Ship,6,4,272,low,F,4,0,Appario Retail Pvt Ltd
7044,156220,F,Ship,4,5,135,low,F,3,0,Appario Retail Pvt Ltd
7045,155742,D,Ship,3,2,164,medium,M,3,1,Appario Retail Pvt Ltd
7046,155964,F,Ship,4,4,153,medium,M,9,0,Appario Retail Pvt Ltd
7047,155554,A,Ship,3,4,175,low,M,8,1,Appario Retail Pvt Ltd
7048,155929,B,Ship,3,1,231,medium,M,9,1,Appario Retail Pvt Ltd
7049,155784,C,Ship,5,4,222,low,M,3,0,Appario Retail Pvt Ltd
7050,155611,F,Ship,3,4,261,low,F,1,0,Appario Retail Pvt Ltd
7051,155469,D,Ship,3,2,223,low,F,10,0,Appario Retail Pvt Ltd
7052,155459,F,Ship,3,5,222,medium,M,2,1,Appario Retail Pvt Ltd
7053,155372,A,Ship,4,5,240,low,F,9,1,Appario Retail Pvt Ltd
7054,155385,B,Ship,4,5,137,high,F,6,0,Appario Retail Pvt Ltd
7055,156064,C,Ship,4,2,181,medium,M,6,0,Appario Retail Pvt Ltd
7056,156309,F,Ship,3,3,261,low,M,3,1,Appario Retail Pvt Ltd
7057,155840,D,Ship,3,1,226,low,M,4,0,Appario Retail Pvt Ltd
7058,156331,F,Ship,4,5,246,medium,F,3,0,Appario Retail Pvt Ltd
7059,155970,A,Ship,3,4,226,medium,F,1,0,Appario Retail Pvt Ltd
7060,156306,B,Ship,3,4,238,low,M,3,0,Appario Retail Pvt Ltd
7061,155669,C,Ship,3,1,173,low,F,3,1,Appario Retail Pvt Ltd
7062,155745,F,Ship,3,4,257,low,M,10,0,Appario Retail Pvt Ltd
7063,155764,D,Ship,3,2,160,low,F,9,1,Appario Retail Pvt Ltd
7064,155747,F,Ship,3,3,179,low,F,9,1,Appario Retail Pvt Ltd
7065,155701,A,Ship,3,1,101,low,F,3,0,Appario Retail Pvt Ltd
7066,156059,B,Ship,2,3,263,medium,M,9,0,Appario Retail Pvt Ltd
7067,156038,C,Ship,3,1,210,medium,M,4,0,Appario Retail Pvt Ltd
7068,156187,F,Ship,3,4,166,low,M,4,0,Appario Retail Pvt Ltd
7069,155587,D,Ship,2,3,163,low,F,4,0,Appario Retail Pvt Ltd
7070,155559,F,Ship,4,3,143,medium,M,1,1,Appario Retail Pvt Ltd
7071,155923,A,Ship,4,3,248,medium,M,5,0,Appario Retail Pvt Ltd
7072,156317,B,Ship,3,1,198,low,F,8,0,Appario Retail Pvt Ltd
7073,155518,C,Ship,3,1,150,low,F,6,0,Appario Retail Pvt Ltd
7074,155854,F,Ship,4,3,195,medium,F,1,0,Appario Retail Pvt Ltd
7075,155425,D,Ship,4,4,213,low,F,1,0,Appario Retail Pvt Ltd
7076,156112,F,Ship,4,3,245,medium,M,8,1,Appario Retail Pvt Ltd
7077,156350,A,Ship,3,1,199,medium,F,8,1,Appario Retail Pvt Ltd
7078,155545,B,Ship,4,1,192,high,M,5,1,Appario Retail Pvt Ltd
7079,155425,C,Ship,6,3,247,medium,M,3,0,Appario Retail Pvt Ltd
7080,155846,F,Ship,3,5,221,medium,M,7,1,Appario Retail Pvt Ltd
7081,155912,D,Ship,3,1,200,medium,F,9,0,Appario Retail Pvt Ltd
7082,156016,F,Ship,4,3,260,low,F,5,0,Appario Retail Pvt Ltd
7083,156253,A,Ship,4,5,98,low,F,5,0,Appario Retail Pvt Ltd
7084,155580,B,Ship,5,1,198,low,F,5,0,Appario Retail Pvt Ltd
7085,155975,C,Ship,4,1,168,medium,F,1,1,Appario Retail Pvt Ltd
7086,156305,F,Ship,6,1,260,medium,M,1,0,Appario Retail Pvt Ltd
7087,156050,D,Ship,4,1,266,low,M,3,1,Appario Retail Pvt Ltd
7088,156094,F,Ship,3,3,239,low,M,8,1,Appario Retail Pvt Ltd
7089,155576,A,Ship,4,1,214,medium,M,9,0,Appario Retail Pvt Ltd
7090,155767,B,Ship,3,3,203,medium,F,8,0,Appario Retail Pvt Ltd
7091,156349,C,Ship,2,5,264,medium,F,3,1,Appario Retail Pvt Ltd
7092,156187,F,Ship,4,3,169,medium,F,2,0,Appario Retail Pvt Ltd
7093,155491,D,Ship,3,1,167,low,M,1,0,Appario Retail Pvt Ltd
7094,156040,F,Ship,3,3,266,low,M,2,1,Appario Retail Pvt Ltd
7095,155472,A,Ship,3,2,182,low,M,1,0,Appario Retail Pvt Ltd
7096,156191,B,Ship,5,2,195,high,M,5,1,Appario Retail Pvt Ltd
7097,155589,C,Ship,4,1,153,low,F,8,0,Appario Retail Pvt Ltd
7098,155970,F,Road,5,1,238,high,M,2,1,Appario Retail Pvt Ltd
7099,156207,D,Road,5,5,238,low,M,9,0,Appario Retail Pvt Ltd
7100,155550,F,Road,3,4,180,high,M,4,0,Appario Retail Pvt Ltd
7101,155364,A,Road,5,4,262,medium,F,1,0,Appario Retail Pvt Ltd
7102,155410,B,Road,5,2,223,medium,M,5,1,Appario Retail Pvt Ltd
7103,155915,C,Road,5,2,275,low,F,10,0,Appario Retail Pvt Ltd
7104,155573,F,Road,6,2,139,medium,M,8,1,Appario Retail Pvt Ltd
7105,156238,D,Road,4,1,245,low,F,7,1,Appario Retail Pvt Ltd
7106,156068,F,Road,6,2,278,high,F,8,0,Appario Retail Pvt Ltd
7107,156307,A,Road,5,4,243,low,F,5,0,Appario Retail Pvt Ltd
7108,155912,B,Road,7,1,309,low,F,4,0,Appario Retail Pvt Ltd
7109,155764,C,Road,6,2,279,low,F,5,0,Appario Retail Pvt Ltd
7110,155558,F,Road,6,5,247,medium,M,7,1,Appario Retail Pvt Ltd
7111,155595,D,Road,5,5,235,medium,F,10,0,Appario Retail Pvt Ltd
7112,155581,F,Road,5,3,268,medium,F,10,0,Appario Retail Pvt Ltd
7113,155970,A,Road,6,2,309,medium,M,10,0,Appario Retail Pvt Ltd
7114,155585,B,Road,4,5,213,low,F,7,0,Appario Retail Pvt Ltd
7115,155466,C,Road,4,4,245,medium,F,6,0,Appario Retail Pvt Ltd
7116,156220,F,Road,3,1,199,medium,F,7,1,Appario Retail Pvt Ltd
7117,156078,D,Road,4,3,192,high,F,1,1,Appario Retail Pvt Ltd
7118,156024,F,Road,6,5,247,medium,M,3,0,Appario Retail Pvt Ltd
7119,155987,A,Road,3,5,221,medium,F,8,0,Appario Retail Pvt Ltd
7120,155893,B,Flight,3,4,200,medium,F,8,0,Appario Retail Pvt Ltd
7121,155825,C,Flight,4,4,260,low,M,9,0,Appario Retail Pvt Ltd
7122,155857,F,Flight,4,5,98,low,M,5,0,Appario Retail Pvt Ltd
7123,155815,D,Flight,5,1,198,low,F,5,1,Appario Retail Pvt Ltd
7124,155458,F,Flight,4,1,168,medium,F,8,1,Appario Retail Pvt Ltd
7125,155555,A,Flight,6,4,260,medium,M,9,1,Appario Retail Pvt Ltd
7126,155475,B,Flight,4,2,266,low,F,7,0,Appario Retail Pvt Ltd
7127,155860,C,Flight,3,1,239,low,M,2,0,Appario Retail Pvt Ltd
7128,155373,F,Flight,4,1,214,medium,F,6,1,Appario Retail Pvt Ltd
7129,155409,D,Flight,3,3,203,medium,F,3,0,Appario Retail Pvt Ltd
7130,155596,F,Flight,2,4,264,medium,F,6,1,Appario Retail Pvt Ltd
7131,155992,A,Flight,4,3,169,medium,M,3,1,Appario Retail Pvt Ltd
7132,156015,B,Flight,3,5,167,low,M,5,1,Appario Retail Pvt Ltd
7133,156069,C,Flight,3,1,266,low,M,5,1,Appario Retail Pvt Ltd
7134,155417,F,Flight,3,3,182,low,M,3,0,Appario Retail Pvt Ltd
7135,156111,D,Flight,5,1,195,high,F,8,1,Appario Retail Pvt Ltd
7136,155718,F,Flight,4,4,153,low,M,5,0,Appario Retail Pvt Ltd
7137,155549,A,Flight,5,4,238,high,F,5,1,Appario Retail Pvt Ltd
7138,155504,B,Flight,5,4,238,low,M,3,0,Appario Retail Pvt Ltd
7139,155732,C,Flight,3,4,180,high,M,4,0,Appario Retail Pvt Ltd
7140,155923,F,Flight,5,1,262,medium,M,1,0,Appario Retail Pvt Ltd
7141,155367,D,Flight,5,5,223,medium,F,5,0,Appario Retail Pvt Ltd
7142,155505,F,Ship,5,3,275,low,M,7,0,Appario Retail Pvt Ltd
7143,155865,A,Ship,6,5,139,medium,F,10,1,Appario Retail Pvt Ltd
7144,155903,B,Ship,4,4,245,low,F,6,1,Appario Retail Pvt Ltd
7145,155977,C,Ship,6,5,278,high,F,6,0,Appario Retail Pvt Ltd
7146,155651,F,Ship,5,4,243,low,F,2,0,Appario Retail Pvt Ltd
7147,155907,D,Ship,7,4,309,low,M,7,0,Appario Retail Pvt Ltd
7148,155933,F,Ship,6,4,279,low,M,9,0,Appario Retail Pvt Ltd
7149,155623,A,Ship,6,2,247,medium,M,8,0,Appario Retail Pvt Ltd
7150,155969,B,Ship,5,5,235,medium,M,9,1,Appario Retail Pvt Ltd
7151,156278,C,Ship,5,5,274,low,M,7,1,Appario Retail Pvt Ltd
7152,155925,F,Ship,6,5,283,low,M,3,1,Appario Retail Pvt Ltd
7153,156213,D,Ship,6,5,286,low,M,9,1,Appario Retail Pvt Ltd
7154,156068,F,Ship,5,1,257,low,M,9,0,Appario Retail Pvt Ltd
7155,155509,A,Ship,5,4,223,low,M,2,0,Appario Retail Pvt Ltd
7156,155566,B,Ship,4,5,239,low,F,7,1,Appario Retail Pvt Ltd
7157,155578,C,Ship,4,5,246,low,M,1,1,Appario Retail Pvt Ltd
7158,155465,F,Ship,7,2,295,low,F,10,0,Appario Retail Pvt Ltd
7159,155456,D,Ship,6,1,305,low,M,5,0,Appario Retail Pvt Ltd
7160,155726,F,Ship,3,4,177,medium,F,3,0,Appario Retail Pvt Ltd
7161,155907,A,Ship,5,3,257,low,F,3,1,Appario Retail Pvt Ltd
7162,156218,B,Ship,6,2,306,low,F,6,0,Appario Retail Pvt Ltd
7163,156164,C,Ship,4,3,226,medium,M,6,1,Appario Retail Pvt Ltd
7164,156232,F,Ship,4,5,228,low,M,9,0,Appario Retail Pvt Ltd
7165,155631,D,Ship,5,4,225,low,M,7,0,Appario Retail Pvt Ltd
7166,156224,F,Ship,7,5,289,low,F,5,1,Appario Retail Pvt Ltd
7167,155465,A,Ship,5,4,261,low,M,2,0,Appario Retail Pvt Ltd
7168,155541,B,Ship,,3,255,medium,F,10,0,Appario Retail Pvt Ltd
7169,155725,C,Ship,5,3,266,medium,F,2,1,Appario Retail Pvt Ltd
7170,155731,F,Ship,6,3,290,low,M,5,0,Appario Retail Pvt Ltd
7171,155845,D,Ship,4,5,235,low,M,6,0,Appario Retail Pvt Ltd
7172,156208,F,Ship,6,4,250,low,M,3,1,Appario Retail Pvt Ltd
7173,155873,A,Ship,5,3,245,low,F,3,0,Appario Retail Pvt Ltd
7174,155809,B,Ship,6,4,286,medium,M,9,1,Appario Retail Pvt Ltd
7175,155791,C,Ship,5,5,271,low,M,9,0,Appario Retail Pvt Ltd
7176,156221,F,Ship,4,4,242,low,F,9,1,Appario Retail Pvt Ltd
7177,155531,D,Ship,7,5,282,low,M,8,1,Appario Retail Pvt Ltd
7178,156165,F,Ship,4,1,254,low,F,7,0,Appario Retail Pvt Ltd
7179,155595,A,Ship,5,2,242,medium,F,1,1,Appario Retail Pvt Ltd
7180,155907,B,Ship,5,5,263,low,F,9,0,Appario Retail Pvt Ltd
7181,155568,C,Ship,7,5,278,low,F,5,1,Appario Retail Pvt Ltd
7182,155985,F,Ship,6,5,255,low,M,3,1,Appario Retail Pvt Ltd
7183,156281,D,Ship,4,4,184,low,M,4,1,Appario Retail Pvt Ltd
7184,155903,F,Ship,6,4,257,medium,F,9,1,Appario Retail Pvt Ltd
7185,156337,A,Ship,3,2,214,medium,M,3,1,Appario Retail Pvt Ltd
7186,155502,B,Ship,6,1,301,low,F,3,1,Appario Retail Pvt Ltd
7187,155804,C,Ship,6,1,264,medium,M,1,0,Appario Retail Pvt Ltd
7188,156091,F,Ship,5,3,256,medium,M,5,1,Appario Retail Pvt Ltd
7189,156071,D,Ship,5,5,275,low,M,1,0,Appario Retail Pvt Ltd
7190,156054,F,Ship,4,1,236,medium,M,4,0,Appario Retail Pvt Ltd
7191,155945,A,Ship,5,2,303,low,F,9,1,Appario Retail Pvt Ltd
7192,156263,B,Ship,6,,284,medium,M,4,1,Appario Retail Pvt Ltd
7193,155811,C,Ship,4,4,229,low,M,2,0,Appario Retail Pvt Ltd
7194,155740,F,Ship,5,3,258,low,F,4,1,Appario Retail Pvt Ltd
7195,156100,D,Ship,5,1,243,low,M,3,1,Appario Retail Pvt Ltd
7196,155787,F,Ship,6,1,306,medium,M,8,0,Appario Retail Pvt Ltd
7197,155891,A,Ship,4,2,235,low,M,6,0,Appario Retail Pvt Ltd
7198,155764,B,Ship,4,3,150,low,F,4,0,Appario Retail Pvt Ltd
7199,155493,C,Ship,6,4,291,low,F,5,1,Appario Retail Pvt Ltd
7200,155969,F,Ship,7,3,278,low,M,2,1,Appario Retail Pvt Ltd
7201,155867,D,Ship,5,5,240,low,F,10,0,Appario Retail Pvt Ltd
7202,156119,F,Ship,6,1,272,medium,M,10,1,Appario Retail Pvt Ltd
7203,155639,A,Ship,5,5,246,low,F,6,0,Appario Retail Pvt Ltd
7204,155886,B,Ship,6,2,266,medium,M,3,0,Appario Retail Pvt Ltd
7205,155655,C,Ship,5,4,252,low,F,10,1,Appario Retail Pvt Ltd
7206,155482,F,Ship,6,5,254,low,F,2,0,Appario Retail Pvt Ltd
7207,155849,D,Ship,7,3,305,medium,F,3,1,Appario Retail Pvt Ltd
7208,155900,F,Ship,6,5,307,high,M,3,0,Appario Retail Pvt Ltd
7209,156138,A,Ship,6,4,278,low,M,5,0,Appario Retail Pvt Ltd
7210,155979,B,Ship,6,3,265,medium,M,10,0,Appario Retail Pvt Ltd
7211,155381,C,Ship,6,5,248,low,F,10,0,Appario Retail Pvt Ltd
7212,156316,F,Ship,7,5,299,low,M,4,1,Appario Retail Pvt Ltd
7213,156071,D,Ship,6,2,280,low,M,10,1,Appario Retail Pvt Ltd
7214,155942,F,Ship,7,4,247,low,F,9,0,Appario Retail Pvt Ltd
7215,155738,A,Ship,6,1,273,low,M,3,1,Appario Retail Pvt Ltd
7216,155381,B,Ship,6,2,254,low,M,7,1,Appario Retail Pvt Ltd
7217,155666,C,Ship,5,2,246,medium,F,9,0,Appario Retail Pvt Ltd
7218,156045,F,Ship,7,4,251,low,M,3,0,Appario Retail Pvt Ltd
7219,155858,D,Ship,5,5,262,low,M,9,0,Appario Retail Pvt Ltd
7220,155826,F,Ship,5,1,245,low,F,3,1,Appario Retail Pvt Ltd
7221,155404,A,Ship,4,2,273,medium,F,8,0,Appario Retail Pvt Ltd
7222,155615,B,Ship,3,1,268,medium,F,4,0,Appario Retail Pvt Ltd
7223,155854,C,Ship,4,2,244,low,F,7,0,Appario Retail Pvt Ltd
7224,156162,F,Ship,3,3,260,low,M,6,0,Appario Retail Pvt Ltd
7225,155926,D,Ship,3,1,271,low,M,4,0,Appario Retail Pvt Ltd
7226,155562,F,Ship,5,4,219,medium,F,5,1,Appario Retail Pvt Ltd
7227,155608,A,Ship,4,1,193,medium,F,9,0,Appario Retail Pvt Ltd
7228,155627,B,Ship,5,5,149,medium,M,9,0,Appario Retail Pvt Ltd
7229,156161,C,Ship,3,5,268,low,F,4,0,Appario Retail Pvt Ltd
7230,156101,F,Ship,3,5,151,low,M,3,0,Appario Retail Pvt Ltd
7231,156088,D,Ship,4,3,171,medium,M,10,0,Appario Retail Pvt Ltd
7232,155849,F,Ship,3,3,202,medium,F,1,1,Appario Retail Pvt Ltd
7233,155711,A,Ship,5,2,174,medium,M,8,1,Appario Retail Pvt Ltd
7234,155694,B,Ship,4,2,227,medium,M,7,0,Appario Retail Pvt Ltd
7235,156323,C,Road,6,3,175,low,M,3,0,Appario Retail Pvt Ltd
7236,156069,F,Road,3,4,191,medium,M,6,1,Appario Retail Pvt Ltd
7237,156018,D,Road,4,5,240,low,F,5,1,Appario Retail Pvt Ltd
7238,155876,F,Road,3,1,238,medium,F,6,0,Appario Retail Pvt Ltd
7239,155515,A,Road,3,3,99,medium,M,9,0,Appario Retail Pvt Ltd
7240,155884,B,Road,3,5,142,low,F,2,0,Appario Retail Pvt Ltd
7241,155437,C,Road,4,5,148,high,F,6,1,Appario Retail Pvt Ltd
7242,155861,F,Road,4,5,129,medium,M,7,1,Appario Retail Pvt Ltd
7243,155498,D,Road,6,3,262,high,M,5,0,Appario Retail Pvt Ltd
7244,156088,F,Road,4,4,190,low,M,2,0,Appario Retail Pvt Ltd
7245,156303,A,Road,5,1,268,medium,M,1,0,Appario Retail Pvt Ltd
7246,155499,B,Road,3,5,205,low,M,2,0,Appario Retail Pvt Ltd
7247,156080,C,Road,3,1,186,medium,M,3,0,Appario Retail Pvt Ltd
7248,155849,F,Road,3,2,185,low,F,8,0,Appario Retail Pvt Ltd
7249,155667,D,Road,5,4,173,low,M,9,0,Appario Retail Pvt Ltd
7250,156145,F,Road,3,2,208,high,M,1,0,Appario Retail Pvt Ltd
7251,156334,A,Road,5,1,177,medium,M,9,0,Appario Retail Pvt Ltd
7252,155696,B,Road,3,1,190,low,F,1,1,Appario Retail Pvt Ltd
7253,155609,C,Road,5,4,257,medium,F,3,1,Appario Retail Pvt Ltd
7254,156047,F,Road,3,4,168,medium,M,5,0,Appario Retail Pvt Ltd
7255,156012,D,Road,3,2,229,low,M,2,1,Appario Retail Pvt Ltd
7256,156332,F,Road,4,1,152,high,M,2,0,Appario Retail Pvt Ltd
7257,155682,A,Flight,5,4,154,medium,M,10,0,Appario Retail Pvt Ltd
7258,155389,B,Flight,5,5,239,medium,M,8,0,Appario Retail Pvt Ltd
7259,156029,C,Flight,3,5,252,low,M,2,1,Appario Retail Pvt Ltd
7260,156258,F,Flight,4,4,258,medium,F,5,1,Appario Retail Pvt Ltd
7261,155813,D,Flight,4,5,184,medium,F,3,1,Appario Retail Pvt Ltd
7262,156187,F,Flight,4,3,148,medium,M,2,1,Appario Retail Pvt Ltd
7263,155461,A,Flight,5,2,240,medium,M,4,1,Appario Retail Pvt Ltd
7264,155707,B,Flight,6,2,169,medium,M,9,0,Appario Retail Pvt Ltd
7265,156154,C,Flight,3,4,156,medium,M,4,1,Appario Retail Pvt Ltd
7266,156110,F,Flight,4,4,264,medium,F,9,1,Appario Retail Pvt Ltd
7267,156076,D,Flight,4,5,223,medium,M,7,1,Appario Retail Pvt Ltd
7268,155783,F,Flight,5,4,233,low,M,6,1,Appario Retail Pvt Ltd
7269,156163,A,Flight,3,4,230,medium,F,7,0,Appario Retail Pvt Ltd
7270,155656,B,Flight,2,3,175,high,F,6,1,Appario Retail Pvt Ltd
7271,155446,C,Flight,4,3,155,high,F,2,0,Appario Retail Pvt Ltd
7272,155803,F,Flight,4,2,220,medium,M,5,0,Appario Retail Pvt Ltd
7273,156288,D,Flight,4,2,283,high,F,1,0,Appario Retail Pvt Ltd
7274,155961,F,Flight,3,3,239,low,F,5,1,Appario Retail Pvt Ltd
7275,155527,A,Flight,5,2,248,low,F,10,0,Appario Retail Pvt Ltd
7276,155536,B,Flight,4,3,256,low,F,4,1,Appario Retail Pvt Ltd
7277,155961,C,Flight,4,2,267,low,M,7,1,Appario Retail Pvt Ltd
7278,155372,F,Flight,3,5,207,low,M,10,1,Appario Retail Pvt Ltd
7279,155973,D,Ship,3,1,204,medium,F,6,1,Appario Retail Pvt Ltd
7280,155941,F,Ship,4,4,209,medium,F,3,0,Appario Retail Pvt Ltd
7281,155914,A,Ship,4,3,183,low,M,4,0,Appario Retail Pvt Ltd
7282,155549,B,Ship,2,5,140,high,F,2,1,Appario Retail Pvt Ltd
7283,155454,C,Ship,4,3,161,high,F,7,1,Appario Retail Pvt Ltd
7284,155693,F,Ship,4,3,151,medium,F,9,0,Appario Retail Pvt Ltd
7285,155570,D,Ship,5,4,257,medium,M,10,0,Appario Retail Pvt Ltd
7286,155562,F,Ship,3,4,199,medium,F,3,0,Appario Retail Pvt Ltd
7287,155367,A,Ship,4,1,191,low,F,4,1,Appario Retail Pvt Ltd
7288,155362,B,Ship,3,5,236,low,M,10,1,Appario Retail Pvt Ltd
7289,156262,C,Ship,4,3,217,medium,F,7,1,Appario Retail Pvt Ltd
7290,155996,F,Ship,5,3,202,low,F,6,0,Appario Retail Pvt Ltd
7291,155719,D,Ship,3,4,246,high,F,1,1,Appario Retail Pvt Ltd
7292,155514,F,Ship,4,4,194,low,F,10,0,Appario Retail Pvt Ltd
7293,156344,A,Ship,3,2,221,medium,M,10,1,Appario Retail Pvt Ltd
7294,155388,B,Ship,4,4,231,low,F,6,0,Appario Retail Pvt Ltd
7295,155414,C,Ship,5,5,254,low,F,2,0,Appario Retail Pvt Ltd
7296,155616,F,Ship,4,3,252,low,M,6,1,Appario Retail Pvt Ltd
7297,156214,D,Ship,3,5,196,high,F,4,0,Appario Retail Pvt Ltd
7298,155842,F,Ship,5,5,104,high,F,9,0,Appario Retail Pvt Ltd
7299,156349,A,Ship,5,5,156,low,F,5,1,Appario Retail Pvt Ltd
7300,156110,B,Ship,5,4,250,low,M,2,0,Appario Retail Pvt Ltd
7301,156338,C,Ship,3,4,267,low,M,9,0,Appario Retail Pvt Ltd
7302,155697,F,Ship,3,2,197,medium,M,1,1,Appario Retail Pvt Ltd
7303,156216,D,Ship,3,4,227,low,F,9,0,Appario Retail Pvt Ltd
7304,155545,F,Ship,5,1,248,low,F,2,0,Appario Retail Pvt Ltd
7305,155777,A,Ship,3,3,274,medium,M,3,0,Appario Retail Pvt Ltd
7306,156317,B,Ship,6,1,232,low,M,4,0,Appario Retail Pvt Ltd
7307,155769,C,Ship,3,2,181,low,M,4,1,Appario Retail Pvt Ltd
7308,155397,F,Ship,2,5,101,low,M,10,0,Appario Retail Pvt Ltd
7309,155637,D,Ship,,4,161,medium,F,8,1,Appario Retail Pvt Ltd
7310,155506,F,Ship,4,2,268,medium,F,8,0,Appario Retail Pvt Ltd
7311,156098,A,Ship,4,4,218,medium,F,10,0,Appario Retail Pvt Ltd
7312,155673,B,Ship,3,2,192,low,M,1,1,Appario Retail Pvt Ltd
7313,155744,C,Ship,2,3,197,medium,F,2,0,Appario Retail Pvt Ltd
7314,155484,F,Ship,4,4,253,medium,F,5,0,Appario Retail Pvt Ltd
7315,155882,D,Ship,3,1,183,low,M,5,0,Appario Retail Pvt Ltd
7316,156051,F,Ship,3,5,177,high,M,9,0,Appario Retail Pvt Ltd
7317,155993,A,Ship,5,1,241,low,F,7,1,Appario Retail Pvt Ltd
7318,156147,B,Ship,3,5,180,low,F,9,1,Appario Retail Pvt Ltd
7319,155917,C,Ship,5,2,158,medium,M,2,0,Appario Retail Pvt Ltd
7320,155697,F,Ship,4,1,209,low,F,7,1,Appario Retail Pvt Ltd
7321,155808,D,Ship,5,4,273,medium,F,7,1,Appario Retail Pvt Ltd
7322,155865,F,Ship,6,2,226,high,F,7,0,Appario Retail Pvt Ltd
7323,155819,A,Ship,4,3,178,medium,M,6,0,Appario Retail Pvt Ltd
7324,155786,B,Ship,5,1,151,medium,M,2,0,Appario Retail Pvt Ltd
7325,156102,C,Ship,3,1,212,medium,M,7,0,Appario Retail Pvt Ltd
7326,155478,F,Ship,3,2,239,medium,F,10,0,Appario Retail Pvt Ltd
7327,156246,D,Ship,5,3,257,medium,M,5,0,Appario Retail Pvt Ltd
7328,156033,F,Ship,3,3,165,low,M,8,0,Appario Retail Pvt Ltd
7329,155847,A,Ship,4,3,183,medium,F,8,1,Appario Retail Pvt Ltd
7330,156012,B,Ship,4,5,135,low,M,1,0,Appario Retail Pvt Ltd
7331,155632,C,Ship,4,1,200,low,M,5,0,Appario Retail Pvt Ltd
7332,156106,F,Ship,4,2,162,medium,M,7,0,Appario Retail Pvt Ltd
7333,155838,D,Ship,3,3,218,medium,M,6,1,Appario Retail Pvt Ltd
7334,156345,F,Ship,3,4,158,medium,M,7,0,Appario Retail Pvt Ltd
7335,155785,A,Ship,4,2,213,medium,M,8,1,Appario Retail Pvt Ltd
7336,155486,B,Ship,3,1,215,medium,F,9,0,Appario Retail Pvt Ltd
7337,155853,C,Ship,3,3,268,high,F,5,0,Appario Retail Pvt Ltd
7338,156242,F,Ship,3,1,207,low,M,9,0,Appario Retail Pvt Ltd
7339,156053,D,Ship,2,5,270,medium,F,1,0,Appario Retail Pvt Ltd
7340,156185,F,Ship,5,2,245,low,M,6,1,Appario Retail Pvt Ltd
7341,155886,A,Ship,4,2,154,medium,F,6,1,Appario Retail Pvt Ltd
7342,155648,B,Ship,3,1,155,medium,F,2,0,Appario Retail Pvt Ltd
7343,155769,C,Ship,4,4,238,low,F,7,0,Appario Retail Pvt Ltd
7344,155650,F,Ship,3,2,151,medium,M,1,0,Appario Retail Pvt Ltd
7345,155722,D,Ship,3,4,185,low,M,4,0,Appario Retail Pvt Ltd
7346,155644,F,Ship,4,3,171,medium,F,8,0,Appario Retail Pvt Ltd
7347,155575,A,Ship,3,2,206,low,F,7,1,Appario Retail Pvt Ltd
7348,156069,B,Ship,3,3,232,low,M,5,1,Appario Retail Pvt Ltd
7349,155720,C,Ship,4,2,187,medium,F,7,1,Appario Retail Pvt Ltd
7350,155871,F,Ship,4,4,209,medium,M,8,1,Appario Retail Pvt Ltd
7351,156247,D,Ship,4,2,262,low,M,2,0,Appario Retail Pvt Ltd
7352,155960,F,Ship,3,2,154,low,F,6,1,Appario Retail Pvt Ltd
7353,155507,A,Ship,5,1,163,medium,F,1,0,Appario Retail Pvt Ltd
7354,156193,B,Ship,4,1,257,low,M,7,0,Appario Retail Pvt Ltd
7355,155891,C,Ship,3,5,265,low,F,8,1,Appario Retail Pvt Ltd
7356,155803,F,Ship,3,2,220,low,F,7,0,Appario Retail Pvt Ltd
7357,155514,D,Ship,3,1,201,low,F,6,0,Appario Retail Pvt Ltd
7358,155612,F,Ship,2,4,268,low,M,5,1,Appario Retail Pvt Ltd
7359,155934,A,Ship,4,1,139,medium,M,7,0,Appario Retail Pvt Ltd
7360,156173,B,Ship,3,5,241,low,F,3,0,Appario Retail Pvt Ltd
7361,155781,C,Ship,4,4,145,high,M,2,0,Appario Retail Pvt Ltd
7362,155373,F,Ship,4,3,157,medium,M,9,0,Appario Retail Pvt Ltd
7363,155545,D,Ship,4,3,203,medium,F,7,0,Appario Retail Pvt Ltd
7364,156297,F,Ship,4,4,163,medium,M,7,0,Appario Retail Pvt Ltd
7365,156356,A,Ship,4,1,263,low,F,5,1,Appario Retail Pvt Ltd
7366,155445,B,Ship,5,5,258,high,F,5,0,Appario Retail Pvt Ltd
7367,156064,C,Ship,5,3,251,medium,F,8,1,Appario Retail Pvt Ltd
7368,155468,F,Ship,3,4,140,low,M,9,0,Appario Retail Pvt Ltd
7369,155450,D,Ship,4,1,179,medium,F,2,1,Appario Retail Pvt Ltd
7370,155428,F,Ship,5,4,211,medium,F,7,0,Appario Retail Pvt Ltd
7371,155406,A,Ship,3,1,271,medium,F,7,0,Appario Retail Pvt Ltd
